"gnd_id","call_count","avg_call_duration","nighttime_call_count","avg_nighttime_call_duration","incoming_call_count","avg_incoming_call_duration","radius_of_gyration","unique_tower_count","spatial_entropy","avg_call_count_per_contact","avg_call_duration_per_contact","contact_count","social_entropy"
8103095,1322.98901098901,121.418825461241,89.7888198757764,158.651561403235,623.426660296225,122.613365323449,22.3912066544943,28.9584328714764,0.421155193189027,11.363016437157,1597.36901014162,107.608217869087,0.591169912134033
8103100,1371.75508435506,121.491360681462,99.5024366426418,158.37534524364,662.330540724432,124.015702805766,23.0882936611672,28.1426489953669,0.373715007167231,11.9979303992979,1626.70329980989,113.789435878516,0.591310348809471
8103105,1417.41306116083,111.960516243625,94.7248071202923,144.876951423604,693.556064434199,115.270419003491,21.862490716432,26.3639445196805,0.342326560419192,11.5314646924955,1450.88092929255,120.835455987865,0.602700958039009
8103110,1638.64261185165,112.945221524106,116.158735064684,147.345682283651,789.821646075871,115.015146543975,23.1584483021185,29.7884411968635,0.320905645321836,11.6371469809116,1499.32141004682,133.070420687654,0.599020754172505
8103115,2221.15968506527,123.926010445677,158.536239714913,183.593478244903,1016.71591582141,121.111100505494,22.940896074163,46.63041540478,0.416677401782583,11.7052851719322,1646.33096844945,161.395545141124,0.590708856687358
8103120,3016.91486154111,113.917127987636,201.622193949997,171.047244651395,1365.25315739997,106.244987158866,23.2785291161394,58.6177274527823,0.391851313354102,12.8195517146837,1634.79946918995,213.562787797297,0.601392417163049
8103125,4322.40373504599,118.332243037349,304.097199629616,206.219122740293,1914.78632313815,104.966454450583,28.9978979887651,89.0056289609601,0.440129569258128,12.876858360463,1647.29275697865,287.662326297285,0.600800266611257
8103130,1735.92426848516,129.453287242401,125.48926128615,191.120946728348,811.915004241451,128.904163583195,20.2811998212979,36.6263840346803,0.420822374248932,11.1841226102854,1672.06922481751,131.587483828372,0.584364483694628
8103135,3019.29481205194,113.748228969534,200.996687259636,173.261953536375,1370.56150006541,106.921859738137,24.0434129307209,61.2752215610043,0.4245590236326,12.4095128426241,1563.25745821489,210.031443695038,0.600952064731758
8103140,3096.02757404519,113.60963543144,205.35008473175,171.678043408167,1398.4379805494,104.524213300361,23.5098865011079,59.3374447117736,0.402459746970162,12.8748393043123,1630.17141460785,218.825484294984,0.602548026652316
