gnd_id,distance_waterways
"2103260",8968.77146300332
"2103305",9340.91930800863
"2103150",11653.6697959316
"2103155",11375.1650401944
"2103145",11401.0530692547
"2103165",10102.3328704266
"2103040",12648.2684536265
"2103075",8512.46259856241
"2103135",11001.1924114956
"2103205",9540.25807416223
"2103140",10234.807348231
"2103170",10417.8998757572
"2103180",9137.4769122983
"2103175",9137.4769122983
"2103245",9890.12946081144
"2103300",8802.38652584517
"2103225",8412.35856059505
"2103250",8482.2657037644
"2109030",3018.98489378825
"2109160",3889.66084101791
"2109140",1236.02320535062
"2109110",4573.69785050215
"2109005",5114.46125549819
"2109015",4274.50817292525
"2109035",2589.26193812063
"2109060",2965.12508936841
"2154150",738.610971905689
"2154135",33.6715854236506
"2154105",1725.82779167342
"2154095",2323.3396589997
"2154110",4.09880670351933
"2154100",3371.9022298413
"2154050",1809.91246082378
"2154055",2225.93611601118
"2154060",3378.88819731851
"2154010",4613.42336256688
"2154115",106.952999369422
"2154125",904.181923689777
"2154140",1565.89888346178
"2154145",2386.10509425902
"2154020",1488.85727448217
"2154045",1662.1045221713
"2154120",1349.48838823778
"2154130",127.241343263985
"2154040",853.790350006417
"2118050",536.256394979145
"2118145",2271.01603978642
"2118120",483.146417797642
"2118115",0
"2118110",0
"2118170",3720.91574604742
"2118140",3402.7487795208
"2118290",3976.66462251023
"2118225",3956.35183984255
"2118175",3852.84564904128
"2118280",3313.61753749368
"2118150",4203.67524855273
"2118305",0
"2118310",0
"2118010",0
"2118045",1698.12534934943
"2118040",1443.63778087903
"2118165",4217.16712431032
"2118160",3706.89955985243
"2118200",5451.01631718506
"2118155",4397.81803142789
"2118235",4731.18004810522
"2118285",3907.99047959133
"2118300",3832.19904898418
"2118190",5475.17259406636
"2118195",4987.66159534742
"2118265",3929.16000479365
"2118315",1100.53415665266
"2118260",4063.39110172109
"2118035",729.852303956538
"2118065",0
"2118060",0
"2118055",0
"2118135",1957.8877688338
"2118090",772.405427924168
"2118085",14.968810079962
"2118105",0
"2118070",0
"2118075",0
"2118095",0
"2118230",5271.59332122285
"2118025",0
"2151005",80.821664549591
"2151235",0
"2151105",209.445987844525
"2151190",320.477325802232
"2151140",0
"2151145",970.723310923441
"2151195",0
"2151150",3359.01679899773
"2151185",2048.43352953394
"2151205",1097.59984243934
"2151160",4197.59815274944
"2151155",3803.53496351619
"2151175",4783.1420738554
"2151170",4386.79727322063
"2151200",0
"2151240",0
"2151215",4335.21298747435
"2151180",3030.50314519699
"2151165",3949.17911795897
"2151115",495.37254483628
"2151010",0
"2151085",1184.69329387822
"2151060",12.8240335727623
"2151100",0
"2151095",97.1532112382858
"2151090",461.953078961662
"2151065",152.028814812965
"2151050",268.500109785467
"2151055",23.2759280067918
"2151015",105.174789272808
"2151040",1556.70721495208
"2151020",497.82021639893
"2151045",530.485985000382
"2151125",1011.58586296286
"2151135",781.647230908026
"2151120",833.379586264371
"2151070",619.159072919828
"2148140",1533.90350152274
"2148135",820.047593203836
"2148080",1328.23192344056
"2148085",1750.30518867264
"2148060",2687.70252611342
"2148065",3051.45336909632
"2148070",3408.26563394937
"2148075",1878.8734655668
"2148035",3414.58609268982
"2148055",2947.89380964712
"2148050",2147.44644078363
"2148130",649.042352183144
"2148120",180.859022292105
"2148110",0
"2148045",1373.29677084771
"2148040",3156.9886423765
"2148015",4393.83659813619
"2148010",3466.48502592797
"2148095",946.118120801616
"2148100",798.864880301448
"2148105",810.496977519855
"2148005",2280.95118920438
"2148025",3355.77479318374
"2136265",994.882168878476
"2136255",1528.89398037317
"2136270",1717.24712717965
"2136110",4080.65055522114
"2136245",3488.33067786113
"2136050",4223.96924472366
"2136115",4107.85011131171
"2136285",3733.74742357228
"2136240",4174.5193768191
"2136290",4484.92350144854
"2136230",5557.0937254592
"2136235",4976.9610239979
"2136315",6984.58162565298
"2136310",6993.44420400283
"2136030",6743.65752361092
"2136150",7306.37066200008
"2130305",704.655754219669
"2130310",355.890853878546
"2130300",1288.84611432686
"2130200",29.4058035847096
"2130205",240.647179139073
"2130210",928.899445475664
"2130165",1308.75191638711
"2130170",402.155150468484
"2130160",895.211549960708
"2130100",0
"2130175",0
"2130215",829.351727936079
"2130235",714.444058321692
"2130240",133.634954650223
"2130255",1008.92572074805
"2151210",3388.29062900164
"2142160",3172.93113483438
"2145220",0
"2109065",1442.44759904117
"2112010",1576.14247615837
"2112005",1587.36431427002
"2115045",0
"2115055",1315.75262395703
"2115005",368.666048465471
"2115010",267.02581539689
"2115020",0
"5239105",551.670948679674
"5239100",0
"5239010",5842.44090744183
"5239110",2831.24115588627
"5239085",3271.01678599977
"5239095",3296.14751389027
"5239090",4094.89612046453
"5215085",965.022673021397
"5215095",0
"5215110",0
"5215105",0
"5215080",17.3200544886208
"5215100",138.323249963248
"5215075",363.659532009806
"5215070",546.67228857601
"5218005",1073.06030582885
"5218210",0
"5218140",0
"5218150",763.955459890385
"5218175",614.447904346583
"5218165",1456.05516159735
"5221045",2095.35607826454
"5221030",1138.11657728749
"5221040",1240.46645984349
"5221035",1190.17998623211
"5224040",1019.88267518417
"5224030",731.746659135453
"5224025",764.285243902235
"5224020",766.615414028104
"2124350",412.124540328952
"2124345",0
"2124170",2285.44804944585
"2124415",0
"2124365",0
"2103125",11676.1094298431
"2103115",12149.5614134351
"2103210",9506.0579586117
"2103320",8419.00452297475
"2103295",9923.51570568025
"2103310",8951.67045734342
"2103100",11663.3903006613
"2103215",10662.7413586959
"2103065",9582.64725755712
"2103070",9098.31411493062
"2109090",4909.05104915954
"2109095",4898.8026885772
"2103315",9133.933206385
"2134135",8104.88974784257
"2134140",8704.61061220459
"2136035",7274.5478807207
"2136040",6523.12736089548
"2134265",6880.09206866489
"2136460",4404.41264269461
"2136370",5131.82456421879
"2136465",5515.5316802819
"2139060",5180.27363547239
"2139055",4701.20289740952
"2139050",4403.69396928445
"2139505",3446.53027493671
"2136340",4643.93918829402
"2151230",0
"2103005",10437.1136495338
"2103010",11225.5620309732
"2151080",2160.08718881668
"2151130",987.4917681631
"2148145",257.045351513043
"2148125",0
"2151075",921.594360967977
"2154090",591.861070515171
"2154155",0
"2154085",805.834369063221
"2154015",2556.55126794055
"2154005",3572.52914226363
"5248105",0
"5248030",0
"5248130",27.2929383816154
"5248090",0
"5248040",0
"5248020",0
"5248110",0
"5248115",0
"5248080",1101.39798384108
"5248005",0
"5242155",0
"5242115",15.3108991306777
"5242120",0
"5242110",0
"5242065",0
"5242105",0
"7160035",0
"7160025",0
"7160055",53.8825595380693
"7160050",1967.50239075686
"7160045",0
"7160030",0
"7160005",0
"7121005",2480.11293854613
"7121025",303.609650076614
"7121030",648.230939512351
"7121020",0
"7121055",764.431181352995
"7121150",267.074644188259
"7118190",0
"7118105",869.712454252558
"7118180",1027.26399234305
"7118185",0
"7118145",1067.91755974115
"7118070",97.7080343317489
"7130115",1934.18740529021
"7130020",45.0157244043745
"7130015",1521.11769450558
"7130010",0
"7130005",0
"7130025",1831.51549428849
"7130075",0
"5215065",946.772822269185
"5212150",6399.77509726595
"5212080",1324.41600262974
"5212165",2011.71916970425
"5212155",4967.3499163078
"5212110",3066.22049283007
"5212115",4032.09249943255
"5212240",4182.87328492482
"5212130",4255.88661231055
"5212235",5928.59226616916
"5212245",5641.46338723918
"5212135",5632.77969319086
"5212120",5243.1284749934
"5212125",6592.28116615656
"5212215",7525.99074637313
"5212210",7420.09083966616
"5212220",8012.84989202603
"5212230",5299.09657444014
"5212175",0
"7130050",0
"7130045",0
"7139035",8104.49345024841
"7139020",2831.02384470112
"7139015",2217.10065680449
"7139025",0
"7139080",1028.28584447267
"7139075",0
"7139065",1823.92181895333
"7139030",4783.70182059651
"7139060",4373.39870252256
"7139090",2542.93592165736
"7139125",1251.36564405912
"8106045",0
"8106210",449.841147652924
"8106115",0
"8106120",1406.65241088851
"8106130",16.2811990836843
"8106125",1037.6367580561
"8106170",1820.05380750572
"8106185",0
"8106200",2071.17114713768
"8106175",4099.5634127408
"8106195",272.846407350121
"8106180",901.774893348256
"8106190",0
"8106030",0
"8106050",2074.31017862031
"5242025",0
"5242135",1640.72306013673
"2124325",157.386490035173
"2124330",0
"2124315",0
"2124320",0
"2124370",0
"2124380",0
"2124470",0
"2124435",2064.59603731935
"2124440",2419.82070925879
"2112140",2583.07832141485
"2112145",1376.60748066573
"2112245",931.534689290031
"2112050",2362.42748150257
"2112035",3130.62183017584
"2136350",6295.45126949187
"2136470",5824.05013705665
"2139065",5632.46750606121
"2139070",5077.53073957256
"2139220",4772.99168099166
"2139225",4321.47503451958
"2139230",4133.37248719131
"2139340",4555.10431384061
"2139510",4498.00724216382
"2151035",1818.05249618824
"2154065",2225.93611601118
"2154070",0
"2154075",9.9030021459395
"2154080",887.136047195952
"2157035",1706.49165325007
"5233040",1063.50173018288
"5233035",581.564294128331
"5233030",1140.11120678562
"5233025",1125.72315734782
"5233020",1131.03019579201
"5218130",3104.68818694202
"5218245",0
"5218255",901.29083590255
"5218205",2214.79874957404
"5224015",796.615526070163
"5224005",823.372928156379
"5224010",1888.05347833743
"5221025",0
"5221110",0
"5221105",124.672423614909
"5221100",48.1442983264361
"7124145",10861.8580173606
"7124105",9990.74370670506
"7106120",5629.81642969592
"7106125",2694.45470009197
"7106100",10442.4075254438
"7106090",9514.91968844317
"7106095",10812.7550370696
"7106020",0
"7106045",0
"7106040",1728.85490795603
"7148095",78.4998623138152
"7136090",0
"7148005",1672.05790421402
"7148035",1711.7663913979
"7124190",4607.60147731509
"7127140",0
"7127090",0
"7157010",0
"7157020",134.680262010817
"7157050",1241.95433247267
"7157030",2198.67268303649
"7157055",0
"7157070",2130.73298993062
"7154240",0
"7154265",750.329739688088
"7154245",0
"7154260",0
"7166100",0
"7166105",640.302509805615
"1230045",4727.34866454537
"1230060",4974.47878896088
"1230065",4870.74143107672
"1230070",3526.5298502173
"1230140",5205.5518135269
"1230135",4579.96216536553
"1230040",3796.25124724014
"1230035",4694.36298782412
"1230030",3569.7393108844
"1230025",4287.21686656224
"1230020",3908.50697475307
"1230120",2299.16806179188
"1230015",2389.76778799992
"1230075",2372.39104614887
"1230005",3016.45056107877
"1230010",1681.08135676602
"1230340",2891.94622822515
"1230335",2401.38159462771
"2148030",3872.21674004602
"2148020",3702.90573276253
"2157005",0
"2157015",572.327924030722
"2157025",500.171660624896
"2157110",26.7041682127829
"2157130",0
"2157135",0
"2157115",0
"2157050",0
"2157090",0
"2157045",366.428688396343
"2157085",0
"2151110",0
"2118295",3642.66033811592
"2124215",0
"2124100",3629.53085207478
"2124420",0
"2124340",0
"2124335",0
"2124375",247.352956051135
"2124290",1900.93162525058
"2124015",1422.76929066262
"2124160",4289.14136751919
"2124260",1975.56780667256
"2124220",0
"2124225",0
"2124230",543.356592943047
"2124360",0
"2124180",3195.39015237985
"2124465",0
"2124460",912.577062569136
"2124400",1942.5991888857
"2124130",0
"2124125",0
"2124135",1242.74074220349
"2124115",1737.84286493134
"2124120",686.506714523681
"2124050",0
"2124055",746.244492014168
"2124040",348.42352582136
"2124005",0
"2124045",0
"2124035",2006.25650758082
"2124025",2607.25206905872
"2124010",988.892935345864
"2124060",1598.75562381852
"2124030",538.329881450107
"2124065",2715.53663951651
"2124105",2946.3989814547
"2124110",1687.20109438819
"2124205",543.072038173425
"2124140",699.164840888319
"2124210",0
"2124200",1125.64352894002
"2124235",0
"2124250",687.347578786692
"2124255",566.083281567029
"2124145",2006.2026346542
"2124195",2638.15161575138
"2124155",2981.85715296158
"2124190",2059.96889060943
"2124185",2662.28343096798
"2124355",584.370830679693
"2124455",0
"2124425",1136.16194199103
"2124430",1475.2931140013
"2124265",2757.28558381316
"2124165",3565.12292446306
"2124270",2212.06526495936
"2124310",0
"2124305",0
"2124300",38.8465480642599
"2124385",372.093358930536
"2124390",734.427440819598
"2124410",0
"2124405",856.348356570355
"2124395",726.133000814844
"2124285",3545.75476159199
"2124280",2409.17299986076
"2124295",1624.8345980482
"2124275",2722.91340801291
"2124450",1124.99657565747
"2124445",2012.40849970832
"2124175",2668.0949607959
"2124085",2390.31131211125
"2124070",3467.1510946975
"2124095",4688.27299166886
"2124075",3246.48111823738
"2124020",1029.5120520867
"2124090",3541.7625199261
"2124080",1097.00734728679
"2103060",9692.65254407826
"2103080",9788.70347255496
"2103085",9414.48647120333
"2103265",8579.70678412222
"2103280",6622.64299773744
"2103275",6485.70221922767
"2103270",7413.22453050203
"2109025",3460.21318053925
"2109020",4470.00986644351
"2109155",2748.297440605
"2109085",4571.0227528187
"2109130",3561.06631004451
"2109075",2691.64241463389
"2109125",3554.18552411069
"2109010",4427.4048924994
"2109055",4288.81390240733
"2109040",3716.85831214443
"2109080",3582.52372141073
"2109165",4335.37371162975
"2109120",4296.30310704262
"2109115",4014.34779879924
"2109175",3750.35419882104
"2109150",2288.11737751022
"2109145",1277.37213206309
"2118100",0
"2118205",5772.14255719554
"2118240",5538.99697353728
"2118275",4249.0756891981
"2118270",4263.58859781973
"2118255",0
"2118250",4949.54699872295
"2118215",5127.01653954411
"2118220",5102.33279659533
"2118245",5985.82679805465
"2118185",5777.93530570132
"2118130",2051.26475771516
"2118125",921.355027136475
"2118080",0
"2124150",1896.28406665194
"2124240",1724.07978882253
"2121115",1310.16228983905
"2121130",1682.63556227708
"2121105",1043.15505850896
"2157020",950.679876555316
"2157030",1114.76010666487
"2157055",262.194312730948
"2157070",81.4812628387796
"2157060",43.6905575077276
"2157065",0
"2115065",2993.83846660164
"2112075",2879.68392970989
"2112115",600.465873479593
"2112120",1115.61663608517
"5216100",0
"5216015",3368.28689559023
"5216030",1704.17211037707
"5216040",2238.10768738285
"5216035",0
"5216095",175.636145373709
"5216010",3917.62895965738
"5203050",0
"5203025",0
"5203010",0
"5203005",0
"5203015",0
"5203020",0
"5209005",0
"5209010",0
"5209015",0
"5109045",1723.31615876348
"5109050",1127.92845808938
"5115055",0
"5121025",0
"5121105",0
"5130115",0
"5130110",0
"5130070",0
"5130025",0
"5130020",0
"5130010",0
"5130005",0
"5130015",311.074439402886
"5130045",439.51831189531
"1115280",693.117255941929
"1115285",1599.07508713876
"1115330",2204.07679589421
"1115335",3660.76654954519
"1115205",0
"1115275",1003.79199971954
"1115340",3232.18020630053
"1115325",2850.1914157011
"1115290",1824.14816183552
"1115270",875.915832732733
"1115210",0
"1115190",0
"1115090",0
"1115085",0
"1115005",0
"1239045",2256.81414412318
"1239040",1152.4838622788
"1239055",0
"1239035",906.373068542244
"1233310",2820.01293541412
"1239030",1530.67779040426
"1233415",2682.52287057744
"1233420",2692.28986426056
"1233430",2039.91058230487
"1233410",1754.00996081098
"1233460",1974.15168198043
"1233455",1140.54978779084
"1233435",1681.17193510937
"1233445",464.602317968679
"1233450",1235.17157528282
"1233440",1162.97794722627
"1233405",688.489862084892
"1212610",5243.04430069558
"1212605",4905.13145091479
"1212550",5666.21220273164
"1212555",5996.6406882625
"1212445",6773.7238190226
"1212450",6608.23206220129
"1212265",6492.80600014579
"1215605",0
"1227475",1140.2291208424
"1230305",2242.532551897
"1203145",100.162355354689
"1239060",51.7457036503053
"1215130",719.552509732065
"1209230",254.910274103842
"3333325",11174.4425878088
"9218120",2597.55185484406
"9218170",3464.69669835029
"9218125",3890.76070940752
"9218150",3392.88208388095
"9218145",2463.09436623173
"9218240",955.851409505901
"9218260",228.600628138209
"9218160",4304.19825656402
"9218155",3704.00213639333
"9218165",4465.73813379218
"9218215",3972.88008217017
"9218220",4540.07755112609
"9218265",1084.79514944427
"9218175",4304.39732530471
"9218185",7120.48075162771
"9218210",6546.58900056458
"2127345",266.336914332557
"2127240",1741.56342936676
"2127235",1296.63063005953
"2127095",1237.63700641513
"2127065",1410.8406804924
"2127120",584.984715338517
"2127230",786.486186720097
"2127220",2021.53875432746
"2127185",51.8107252103563
"2127145",535.283432777689
"2130050",186.691256355815
"2130180",0
"2130010",0
"2130005",0
"2130195",0
"5224070",348.163494954359
"5221120",1255.42276792672
"5221125",961.568402566346
"5221130",919.852505061865
"5221135",62.2072662585557
"5221145",0
"5221075",850.20760714311
"5221140",0
"5221070",1472.6182853631
"5221080",1125.60579380837
"5221065",1694.62018920291
"5221060",923.587525887418
"5221055",1151.30786219547
"5221050",1526.02638173481
"5221085",260.559621474741
"5224075",644.377482746536
"7145090",996.227337644877
"7145065",462.691238288822
"7145050",0
"7145060",649.57210361031
"7145100",0
"7145070",0
"7145080",0
"7145075",0
"7145125",15.4274619822882
"7145035",747.989600883552
"7145040",559.860963530556
"7145025",1955.63037623594
"7124080",3297.46639074697
"7154140",0
"7154135",874.031440824253
"7154160",0
"7154165",966.609144198572
"7154230",0
"7154235",0
"7154190",0
"7154185",338.380504215879
"7154210",1444.55020586586
"7154180",439.269231523986
"7154170",1227.55942803347
"7154115",969.751904540163
"7154220",909.448940328701
"7154215",2752.84654489802
"7154225",1941.47495968035
"5133170",0
"5118225",354.923664715934
"5118215",0
"5133165",18.1786671898073
"5118165",0
"5133135",0
"5133115",753.97312680992
"5133130",0
"5133125",0
"5133120",0
"5133045",0
"5133050",0
"5133055",0
"5133040",28.7158225139464
"5133035",301.904333288127
"1131015",187.675502642045
"1131020",381.157254508167
"1131040",123.991117076168
"1131060",0
"1131055",0
"1131050",0
"1131045",0
"1131005",684.308580385854
"1131010",0
"1136055",0
"1136060",64.5731926819364
"1131035",105.763944311237
"1131065",0
"1136030",0
"1136025",0
"2118030",410.103966594799
"2118210",6173.67901944812
"2133150",3511.1503309092
"2133415",146.86243111697
"2133345",1574.61457207664
"2133400",762.398950535771
"2133255",3587.76294218547
"2133230",5109.16603470689
"2133250",3992.93945042409
"2133235",5580.78247900885
"2133115",7284.14228107894
"2133105",7288.7060243588
"2133125",5378.02060236136
"2133090",5811.95749441289
"2133095",6540.48802180441
"2133135",4659.16838022159
"2133130",4592.07602397002
"2136155",6012.96625518345
"2136020",5204.50608996742
"2136025",5628.84647895581
"2136045",5286.43597075764
"2136365",5897.8463778907
"2136300",5638.26131887047
"2136135",6927.19075359381
"2136130",6576.79120979687
"2136125",5946.06192593746
"2136055",3989.31139362636
"2136275",3143.26757830745
"2136075",3781.76656797686
"2136415",0
"2136090",1502.2771432239
"2136260",637.124083107834
"2136185",4255.86979063451
"2145155",3308.21965346343
"2145165",4105.28415023624
"2145260",4023.02083983847
"2145065",0
"2145130",2747.72191804256
"2145135",3071.54229360816
"2145140",3254.71925734584
"2145050",467.268342742888
"2127005",321.5106821505
"2127025",2746.29862074387
"2127020",1650.78105063893
"2127030",1869.17497543963
"2127035",1135.28770707755
"2127040",908.959128495353
"2127100",1016.78276374691
"2130140",0
"2130250",1350.130077268
"2130285",520.809207935752
"2157095",935.980796850151
"2157105",1327.67491646321
"2157140",16.7332926208142
"2157125",208.942295084847
"2157120",2667.67577750922
"2157080",1300.94681318737
"2157075",0
"2157010",0
"2151245",535.259133040172
"2151225",1829.05696379421
"2151220",2494.62423797085
"5239075",4030.4384388657
"5239070",5023.38078524313
"5239080",3820.85667439333
"5239050",4945.632439932
"5239055",5280.71137985071
"5239035",5239.65408098659
"5239030",5902.94927298649
"5239025",5686.89995323058
"5239060",5270.73784388154
"5239005",6398.00840902961
"5239020",5400.24852132065
"5239015",5996.23841270987
"5239065",5417.13103389075
"5242010",917.755666760315
"2112030",2205.09265559175
"2112055",2702.48552747612
"2112085",2187.44536669243
"2112190",922.638092764761
"2112205",1365.67802141542
"2112110",1541.48942875949
"2112105",1792.98855525826
"2112015",3604.00697560356
"2112215",1972.66486512717
"2112210",1685.74015885401
"2112095",2693.47779637504
"2112090",2014.51937140125
"2112185",1989.23968265233
"2112040",3413.611768136
"2112220",1524.65379013787
"2112180",2175.11076166945
"2112125",1591.67475100693
"2112045",2882.3227367954
"2112155",976.841959987103
"2112165",533.348273118649
"2112240",214.551708189086
"2112150",986.030208531954
"2112020",3119.58370649864
"2112070",3431.57325591444
"2112080",3307.46147206738
"2112100",2789.93414828368
"2112065",3759.03344839317
"2112025",2505.38798334854
"2112060",2605.70099360186
"2112175",1690.0547364285
"2112170",875.526136864319
"2112225",0
"2112255",1919.69131885284
"2112260",1129.8800479666
"2112200",103.616773324738
"2112195",102.611345104529
"2115060",1766.93088584231
"2115030",0
"2115035",0
"2115015",1100.03582340105
"2115070",352.149634632491
"2115040",0
"2133025",7862.57112034593
"2133010",7569.53172378385
"2133005",8113.01422766992
"2133020",7350.96625312909
"2133015",7333.31559459087
"2133030",6584.03078963938
"2133035",5471.50363614709
"2133040",4868.77108168938
"2133060",4037.67320245331
"2133175",2122.36925198909
"2133065",2787.99744718444
"2133070",2652.71435785049
"2133160",2855.25065790069
"2133340",1962.24045994771
"2133390",467.295677392611
"2133265",2401.71058093051
"2133210",3028.35609000504
"2133205",3062.85179038849
"2133240",6044.3582914639
"2133100",7445.58165984044
"2133110",7221.47535343408
"2133225",3050.04306337714
"2133335",2839.40073911995
"2133220",4227.52790153732
"2133215",3813.74900699194
"2133260",2780.08899218005
"2133330",2054.44420779577
"2133325",2801.8316388706
"2133315",2562.50408377415
"2133385",125.168349013933
"2133380",126.464441695316
"2133375",149.9897184648
"2133145",3466.16597415001
"2133140",4553.75230849806
"2133080",4473.83458736459
"2133200",2646.48033732267
"2133270",1974.95466587797
"2133195",1945.90006294965
"2133275",1268.06839027882
"2133360",592.650662326545
"2133355",1026.08573676645
"2133305",1137.11827795295
"2133410",11.8117803900595
