gnd_id,distance_roadways_motorway,distance_roadways_trunk,distance_roadways_primary,distance_roadways_secondary,distance_roadways_tertiary
"7145100",87456.2359982467,2351.74658918951,0,0,0
"7145070",86288.906627063,489.096699083055,0,0,0
"7145080",86241.377483201,1782.63789085372,0,0,0
"7145075",84738.0082353364,1485.52743768724,0,0,0
"7145125",85993.4535465719,8312.78791417069,875.044216755413,875.044216755413,875.044216755413
"7145035",81385.836939084,1442.912288067,1142.33338970974,1142.33338970974,1142.33338970974
"7145040",82668.674345512,0,0,0,0
"7145025",83097.7837197016,0,0,0,0
"7124080",7937.98202489737,720.949573653816,720.949573653816,720.949573653816,720.949573653816
"7154140",74986.4240019959,753.963664420797,0,0,0
"7154135",74405.6444006476,0,0,0,0
"7154160",73918.9713545636,0,0,0,0
"7154165",73537.0552233847,1307.96111678414,1307.96111678414,1307.96111678414,1307.96111678414
"7154230",79915.8020371876,73.0335077672231,73.0335077672231,73.0335077672231,73.0335077672231
"7154235",82186.9300780223,1629.90214220936,1629.90214220936,1629.90214220936,214.79541325808
"7154190",78357.7430704591,1353.7572183405,1353.7572183405,1353.7572183405,1353.7572183405
"7154185",77377.5730736688,361.565185760539,361.565185760539,361.565185760539,361.565185760539
"7154210",77155.7727427459,0,0,0,0
"7154180",74996.3850863559,0,0,0,0
"7154170",71438.3055815924,3540.3768147912,3540.3768147912,3540.3768147912,2474.80964955845
"7154115",69778.5677002718,2836.68726315453,2836.68726315453,1772.33350927671,1772.33350927671
"7154220",78986.331859718,0,0,0,0
"7154215",76337.2986237827,809.704960676971,809.704960676971,809.704960676971,809.704960676971
"7154225",79008.0676322508,0,0,0,0
"5133170",110536.525901791,7225.83926676397,7225.83926676397,1014.98402847615,1014.98402847615
"5118225",127781.251706836,0,0,0,0
"5118215",127068.090461612,0,0,0,0
"5133165",110827.292681938,5793.02187500683,5793.02187500683,0,0
"5118165",126442.008273945,0,0,0,0
"5133135",115653.083369093,2694.12532613275,2694.12532613275,0,0
"5133115",116503.72331548,2888.11212967667,2888.11212967667,0,0
"5133130",116359.027813526,854.204864564054,854.204864564054,0,0
"5133125",117133.267750892,2834.62341913314,2834.62341913314,283.504912529151,263.325373298699
"5133120",116298.164228005,3312.30677243417,3312.30677243417,275.014587462307,275.014587462307
"5133045",118523.359594459,2067.2864676223,2067.2864676223,1610.62815501454,0
"5133050",117286.163462674,2827.47883158694,2827.47883158694,1440.92037169897,142.828982764545
"5133055",115831.35237075,3231.30023325048,3231.30023325048,1704.54758556868,0
"5133040",118950.516667989,2037.89160453111,2037.89160453111,2037.89160453111,50.7635696855501
"5133035",118602.59045226,2939.09889957497,2939.09889957497,2411.80665255873,0
"1131015",10174.875378848,0,0,0,0
"1131020",10867.7508338147,0,0,0,0
"1131040",11527.6318613943,0,0,0,0
"1131060",11281.2698641945,159.660903245419,159.660903245419,59.6482153657164,0
"1131055",12168.7273229691,749.163844450721,749.163844450721,379.739572314301,0
"1131050",11953.8373622155,201.74513714648,201.74513714648,201.74513714648,0
"1131045",11572.1306636282,220.459517484983,220.459517484983,220.459517484983,18.8573657727794
"1131005",9519.56890622303,196.535417922225,196.535417922225,196.535417922225,0
"1131010",9677.27626197897,0,0,0,0
"1136055",8534.38374530997,2190.82186608599,693.630270079286,124.339732377711,0
"1136060",7980.52089978173,2159.09332326108,1223.77037489711,0,0
"1131035",9240.79177003737,0,0,0,0
"1131065",9243.20064862054,0,0,0,0
"1136030",8725.42592666225,2101.52382494005,677.818477929849,0,0
"1136025",9237.02332890868,1597.99547667311,1172.52990552043,0,0
"2118030",60608.668151687,3450.18056696381,3450.18056696381,840.2048896496,94.1357240681914
"2118210",51975.0503071177,44.0851576096765,44.0851576096765,44.0851576096765,44.0851576096765
"2133150",69444.3215809473,90.7019153321088,90.7019153321088,90.7019153321088,90.7019153321088
"2133415",64660.0421241673,1331.89463360917,1331.89463360917,0,0
"2133345",66141.9486747772,2699.01664299341,2699.01664299341,835.705717336967,0
"2133400",65485.0806568529,2155.5673323061,2155.5673323061,427.648855978847,0
"2133255",68364.5297497972,602.359104940729,602.359104940729,346.942134051329,346.942134051329
"2133230",69910.8855327526,40.9007028561968,40.9007028561968,40.9007028561968,40.9007028561968
"2133250",68716.3408399894,756.157975111977,756.157975111977,176.106062760296,176.106062760296
"2133235",70443.7326821215,1136.78498342256,1136.78498342256,238.97305001334,238.97305001334
"2133115",72110.7213222456,133.871772665668,133.871772665668,133.871772665668,133.871772665668
"2133105",72148.4105972626,178.938718839647,178.938718839647,178.938718839647,178.938718839647
"2133125",70218.7352833366,0,0,0,0
"2133090",71045.6168416085,0,0,0,0
"2133095",71509.5972027943,0,0,0,0
"2133135",69827.7444307494,0,0,0,0
"2133130",69461.5085100016,0,0,0,0
"2136155",67354.9187632066,3201.16352409962,3201.16352409962,3201.16352409962,3201.16352409962
"2136020",66477.4339710728,3495.06771820815,3495.06771820815,3495.06771820815,3495.06771820815
"2136025",67634.7666926243,4493.98578826084,4493.98578826084,4292.99129610133,4292.99129610133
"2136045",69486.0129113956,3173.5996477011,3173.5996477011,2263.87891942136,2263.87891942136
"2136365",67636.1507414678,0,0,0,0
"2136300",67888.4615904605,236.69748457816,236.69748457816,236.69748457816,236.69748457816
"2136135",68753.0130695999,2152.65979901681,2152.65979901681,2152.65979901681,2152.65979901681
"2136130",69049.186328026,2243.5473153882,2243.5473153882,2243.5473153882,2243.5473153882
"2136125",69382.8479471823,2747.15176363992,2747.15176363992,2747.15176363992,2747.15176363992
"2136055",68759.764586141,3221.20394724809,3221.20394724809,407.607349236503,407.607349236503
"2136275",66769.6240601663,913.41026701649,913.41026701649,913.41026701649,681.128754800143
"2136075",68616.7891847952,1453.17432077987,1453.17432077987,0,0
"2136415",63524.9653935474,0,0,0,0
"2136090",66366.0791670601,1882.66098348024,1882.66098348024,382.45467812218,0
"2136260",65484.324973908,1394.87123829266,1394.87123829266,380.691360555318,0
"2136185",64783.3678282394,1591.52455616569,1591.52455616569,1591.52455616569,1591.52455616569
"2145155",55366.0090500752,3691.381788474,3691.381788474,1420.81606819709,1420.81606819709
"2145165",55148.497941216,4689.40380883862,4689.40380883862,322.44772159202,322.44772159202
"2145260",51305.1161971147,4996.99451177255,4996.99451177255,159.807855231267,159.807855231267
"2145065",52359.7785241889,2728.92805951587,2728.92805951587,0,0
"2145130",58786.8715180614,2819.26251955497,2819.26251955497,2624.78891340674,1188.85422022494
"2145135",57960.6547444465,3796.51771802805,3796.51771802805,2312.70452971986,2312.70452971986
"2145140",56107.9953280402,3970.88929405549,3970.88929405549,2768.20729649207,2768.20729649207
"2145050",55852.441040867,1496.75131518212,1496.75131518212,6.57178011131139,0
"2127005",65152.8363859706,4009.79969244494,4009.79969244494,0,0
"2127025",64732.5309468499,4371.16022989315,4371.16022989315,0,0
"2127020",63388.1795526817,3265.32929901455,3265.32929901455,0,0
"2127030",64000.0310710285,4221.53620022558,4221.53620022558,0,0
"2127035",63657.6853259451,4311.74841451408,4311.74841451408,0,0
"2127040",63487.7741466526,4479.93477852609,4479.93477852609,0,0
"2127100",60887.4353242366,1811.41196187314,1811.41196187314,0,0
"2130140",60213.577249899,4.84786521132577,4.84786521132577,0,0
"2130250",59758.1353325646,1359.60094735418,1359.60094735418,77.2269645461242,77.2269645461242
"2130285",57403.1439993749,1135.26582809509,1135.26582809509,0,0
"2157095",52234.5804822227,3234.17608900047,0,0,0
"2157105",52203.7485066291,2260.70659408526,679.96437771052,679.96437771052,679.96437771052
"2157140",47477.7500605549,958.906337469034,958.906337469034,958.906337469034,958.906337469034
"2157125",43529.590341174,3216.74066452014,3216.74066452014,3216.74066452014,3216.74066452014
"2157120",43447.7120186837,5762.47725370759,5603.61794168905,3214.26598505038,3214.26598505038
"2157080",47677.9923452879,6699.14727147885,1819.33369000631,1073.53750518883,1073.53750518883
"2157075",50321.4362330449,7121.26382891151,6.77100613456643,6.77100613456643,6.77100613456643
"2157010",53468.3569552034,6842.31494112588,0,0,0
"2151245",49696.5146468532,2821.52815768508,924.278554878539,0,0
"2151225",46583.1117878839,0,0,0,0
"2151220",46296.1418348494,16.4013694962815,16.4013694962815,16.4013694962815,16.4013694962815
"5239075",104885.818990037,581.969051127996,581.969051127996,0,0
"5239070",106701.997176101,25.7206098557348,25.7206098557348,25.7206098557348,25.7206098557348
"5239080",104654.961956666,1226.97998172659,1226.97998172659,259.752186357835,259.752186357835
"5239050",105080.930332053,1401.9274035657,1401.9274035657,858.251602545527,858.251602545527
"5239055",105490.055703094,1021.0054101401,1021.0054101401,529.102872291715,529.102872291715
"5239035",104504.942365444,1087.66172333437,1087.66172333437,117.205533323915,117.205533323915
"5239030",105935.28327855,908.47868035399,908.47868035399,181.446997620091,181.446997620091
"5239025",106044.545061689,699.183859221488,699.183859221488,154.408224468719,154.408224468719
"5239060",105830.464001168,1099.37812118351,1099.37812118351,611.647146114344,611.647146114344
"5239005",106524.627900463,187.272090075265,187.272090075265,0,0
"5239020",106044.087500298,194.015736687498,194.015736687498,62.4540968749936,62.4540968749936
"5239015",106555.098018508,194.015736687498,194.015736687498,0,0
"5239065",106297.502865926,472.3126148522,472.3126148522,0,0
"5242010",89761.379420105,1363.01832111605,807.725242023946,0,0
"2112030",68102.2459354821,2022.57356924293,2022.57356924293,1453.74996909946,147.052263973509
"2112055",68469.7350057125,2251.36050480407,2251.36050480407,2251.36050480407,273.400996100065
"2112085",64774.4924806882,5337.2487589174,5337.2487589174,0,0
"2112190",63157.7969489425,4300.41752867239,4300.41752867239,0,0
"2112205",62989.7410245827,3663.47691191583,3663.47691191583,0,0
"2112110",66867.5466942535,2870.92218266137,2870.92218266137,1383.81750582376,0
"2112105",66323.8700812264,3284.60620314331,3284.60620314331,1245.8541451994,0
"2112015",67286.1462014632,4998.13776096144,4998.13776096144,0,0
"2112215",61959.9719352069,2776.6820234732,2776.6820234732,0,0
"2112210",63685.4093521718,3674.7214908984,3674.7214908984,0,0
"2112095",65051.1499470241,4610.23559379789,4610.23559379789,0,0
"2112090",64571.618602359,4691.44596852623,4691.44596852623,0,0
"2112185",64324.9092002044,4351.5353995943,4351.5353995943,0,0
"2112040",69729.2844282985,1082.32034406853,1082.32034406853,1082.32034406853,78.7508284923362
"2112220",64338.425897142,2920.25088375185,2920.25088375185,0,0
"2112180",64680.1397233547,3615.61452537528,3615.61452537528,0,0
"2112125",68115.3026344895,1368.70570561532,1368.70570561532,1368.70570561532,1119.07748909435
"2112045",69459.2493658441,629.198979432059,629.198979432059,629.198979432059,381.790616273082
"2112155",67706.0253641036,0,0,0,0
"2112165",66810.7862716316,1145.92771688605,1145.92771688605,403.017445959192,403.017445959192
"2112240",67096.2959555375,76.6899344555328,76.6899344555328,76.6899344555328,76.6899344555328
"2112150",67699.4278974864,106.715158058315,106.715158058315,106.715158058315,106.715158058315
"2112020",66943.7011636793,4383.3628041909,4383.3628041909,644.868605037565,644.868605037565
"2112070",65992.3330164212,5421.66367941161,5421.66367941161,0,0
"2112080",65852.8556616111,6258.74457166927,6258.74457166927,92.6053003189092,0
"2112100",66058.4698004542,4326.33437407975,4326.33437407975,333.773972299397,333.773972299397
"2112065",66906.4515448354,4935.15362273649,4935.15362273649,904.941799033549,904.941799033549
"2112025",67900.6032728202,3234.8655233404,3234.8655233404,1037.62046738921,0
"2112060",66822.6112131321,3674.8503372797,3674.8503372797,1436.7254730603,136.861838850978
"2112175",65206.9819464491,3223.96173033247,3223.96173033247,62.5350637845403,0
"2112170",65801.5469455841,2417.34921599636,2417.34921599636,390.372750919771,0
"2112225",65398.8196865491,1298.12064727014,1298.12064727014,0,0
"2112255",63100.8079310329,2942.31312233761,2942.31312233761,272.177342407371,0
"2112260",61971.3000747403,2880.53478856933,2880.53478856933,182.338301831487,182.338301831487
"2112200",62349.1445027161,3480.81940821749,3480.81940821749,0,0
"2112195",62654.0667849518,3866.26619081283,3866.26619081283,0,0
"2115060",66242.9388016216,6078.89414348912,6078.89414348912,66.445284248947,0
"2115030",65514.8479647248,6308.98577990662,6308.98577990662,0,0
"2115035",66054.0859424012,5292.96155637388,5292.96155637388,79.7746513902268,79.7746513902268
"2115015",69358.6346952318,8282.72718137016,8282.72718137016,1055.64007026473,0
"2115070",65332.086993203,4158.776240931,4158.776240931,0,0
"2115040",64876.2620526021,3764.07374491051,3764.07374491051,0,0
"2133025",73662.0761930743,1023.21839514462,1023.21839514462,960.383297487468,765.417078010771
"2133010",74052.1342723593,2420.16699091613,2420.16699091613,61.0865876111159,61.0865876111159
"2133005",74451.345041273,1785.52561096603,1785.52561096603,520.379184777984,190.513573505157
"2133020",73313.5335626097,1351.15900534294,1351.15900534294,291.386119016103,291.386119016103
"2133015",73589.1281430271,2462.53607669228,2462.53607669228,0,0
"2133030",72839.6025793022,1857.59231090378,1857.59231090378,0,0
"2133035",72065.9815097283,2258.56181685225,2258.56181685225,57.420329272318,57.420329272318
"2133040",71459.511463679,2138.07281294065,2138.07281294065,84.2077317964258,84.2077317964258
"2133060",70717.4742107663,1820.05957516735,1820.05957516735,214.202018910448,214.202018910448
"2133175",69022.7311006047,214.802176353115,214.802176353115,141.517222520747,141.517222520747
"2133065",69675.1228704778,251.259873779605,251.259873779605,186.981696926981,186.981696926981
"2133070",69397.2428990676,1085.53832072538,1085.53832072538,0,0
"2133160",68925.3936063938,44.8112378876858,44.8112378876858,44.8112378876858,44.8112378876858
"2133340",66747.5550944363,2553.62380120153,2553.62380120153,947.986817630403,281.693906716548
"2133390",65209.929659558,1842.80330757787,1842.80330757787,0,0
"2133265",67730.1894739114,420.433267225897,420.433267225897,420.433267225897,420.433267225897
"2133210",68152.1335728532,112.854180448823,112.854180448823,36.2089470131018,36.2089470131018
"2133205",68735.254502982,0,0,0,0
"2133240",70907.9940680492,1283.20402966333,1283.20402966333,737.216702926643,737.216702926643
"2133100",72414.9649381811,0,0,0,0
"2133110",72074.1750345748,994.995392867622,994.995392867622,994.995392867622,994.995392867622
"2133225",67796.2346581421,327.289973731789,327.289973731789,225.944065246393,225.944065246393
"2133335",67635.7836449856,1767.14026167979,1767.14026167979,786.812753607461,524.731472639424
"2133220",69109.0236875465,383.635962825462,383.635962825462,0,0
"2133215",68713.2936062907,306.223154424427,306.223154424427,0,0
"2133260",67755.511807653,976.378945713226,976.378945713226,0,0
"2133330",66817.5621147877,2111.96861169075,2111.96861169075,354.764703673702,336.924925378053
