gnd_id,distance_roadways_motorway,distance_roadways_trunk,distance_roadways_primary,distance_roadways_secondary,distance_roadways_tertiary
"1227330",18561.4528790562,275.945906222088,275.945906222088,0,0
"1227030",20232.1125975514,3031.77811682781,123.002854131621,77.945705188295,77.945705188295
"1227630",23863.1822169045,4361.02117193725,4361.02117193725,23.6917402972552,23.6917402972552
"1227640",23234.8452955822,4148.44714648988,4148.44714648988,277.946448540013,277.946448540013
"1227070",23883.9038926243,0,0,0,0
"1227065",23605.900762089,1.65765402928308,1.65765402928308,1.65765402928308,1.65765402928308
"1227025",19936.8149937293,2983.06887308677,0,0,0
"1224420",9610.79175893524,617.571489755344,617.571489755344,0,0
"1227045",21077.7918087617,1751.6331101568,933.047977501117,0,0
"1236100",1131.82902032594,0,0,0,0
"1233450",1361.9586905147,1335.79100247976,1335.79100247976,0,0
"1227140",16703.5713755753,2930.64446367316,2033.50628501485,0,0
"1227085",25045.8146760211,0,0,0,0
"1236120",8.93642521941493,0,0,0,0
"1215560",6080.21588571036,3291.70762500267,3291.70762500267,0,0
"1236090",2332.7195940697,221.487136367099,221.487136367099,221.487136367099,0
"1236115",0,0,0,0,0
"1215505",11244.314539619,0,0,0,0
"1215605",7642.98498144514,650.331777304502,650.331777304502,521.010048582803,0
"1215515",9977.46560528615,0,0,0,0
"1215600",6989.55748626303,224.979556693627,224.979556693627,224.979556693627,0
"1233035",17105.4151397873,1753.68546851948,1753.68546851948,0,0
"1233045",19970.2706637127,3881.62725241681,3881.62725241681,0,0
"1221025",1635.07253031446,0,0,0,0
"1206390",618.814311235966,41.0663003415462,41.0663003415462,41.0663003415462,0
"1230665",4395.29298305887,107.790656216302,80.2704125933411,0,0
"1230640",2760.77827851202,2754.54372060542,62.079045223709,62.079045223709,0
"1218010",1233.12812426641,1233.12812426641,1233.12812426641,0,0
"1218005",1791.6624957057,1791.6624957057,1791.6624957057,23.3392142674036,0
"1218020",0,0,0,0,0
"1218015",0,0,0,0,0
"1215520",8114.59313739342,19.585942159016,19.585942159016,0,0
"1218025",6.86773246024679,6.86773246024679,6.86773246024679,0,0
"1230170",18960.5491290992,7916.61122648096,5855.77795523692,1638.87792943292,1638.87792943292
"1230175",18704.1858848135,8279.71767055062,6862.40009028182,1666.54369320663,1666.54369320663
"1230270",13614.0621499683,6503.53937137135,6503.53937137135,2059.948165389,0
"1230230",14773.638013323,8262.30653674043,8262.30653674043,779.907321751709,0
"1230305",17887.804613518,6473.23844460166,5278.28243419667,2597.95750135051,2366.51940436582
"1230040",21537.3533049927,8468.23775855911,8468.23775855911,0.182241073314088,0.182241073314088
"1230645",3800.01680869832,2426.60797171059,471.035523287226,471.035523287226,0
"1230310",16468.7258845739,5936.77260881148,5936.77260881148,946.086839731111,428.441748133302
"1212590",21993.9258362821,3557.22148840479,2118.99576703252,1649.72606861482,1649.72606861482
